1001336, Phase Demolished : None,Insulation Type : ,Type Name : ,Equivalent Diameter : 7",Velocity Pressure : 0.00 in-wg,Lining Type : ,Friction : 0.00 in-wg/100ft,Comments : ,System Type : Supply Air,Type Id : 139185,Bottom Elevation : 10' - 7",Mark : 528,Velocity : 0 FPM,Image : <None>,Height : 4",Equivalent Diameter : 7",Reynolds number : 0,Flow : 0 CFM,System Classification : Supply Air,Family Name : ,Overall Size : 10"x4",Additional Flow : 0 CFM,Category : Ducts,Free Size : 10"x4",Area : 0 SF,Reference Level : T.O. SLAB - 1ST,Family : Rectangular Duct,Size : 10"x4",Size Lock : No,Category : Ducts,Top Elevation : 10' - 11",Section : 33,Length : 0' - 1 7/8",System Name : Mechanical Supply Air 19,Offset : 10' - 9",Family and Type : Rectangular Duct: Mitered Elbows / Taps,Loss Coefficient : 0,FOT/FOB/SU/SD/= : ,Horizontal Justification : Center,Design Option : -1,Slope : 0" / 12",Lining Thickness : 0",System Abbreviation : ,Width : 10",End Offset : 10' - 9",Vertical Justification : Middle,Start Offset : 10' - 9",Phase Created : New Construction,Insulation Thickness : 0",Pressure Drop : 0.00 in-wg,Type : Mitered Elbows / Taps,Hydraulic Diameter : 6"
1001335, Phase Created : New Construction,Image : <None>,Bottom Elevation : 9' - 11 17/32",Free Size : 4"x10",Length : 0' - 6 15/32",Vertical Justification : Middle,Top Elevation : 10' - 6",System Abbreviation : ,Insulation Type : ,Insulation Thickness : 0",Reference Level : T.O. SLAB - 1ST,Design Option : -1,Overall Size : 4"x10",Family : Rectangular Duct,Friction : 0.00 in-wg/100ft,Mark : 527,Horizontal Justification : Center,Family Name : ,Offset : 10' - 6",Lining Type : ,Velocity : 0 FPM,Category : Ducts,Slope : 0" / 12",Reynolds number : 0,Equivalent Diameter : 7",Width : 4",Category : Ducts,Type Name : ,Lining Thickness : 0",Additional Flow : 0 CFM,Type Id : 139185,Family and Type : Rectangular Duct: Mitered Elbows / Taps,Start Offset : 10' - 6",End Offset : 9' - 11 17/32",System Classification : Supply Air,Hydraulic Diameter : 6",Size Lock : No,Velocity Pressure : 0.00 in-wg,Area : 1 SF,System Name : Mechanical Supply Air 19,Height : 10",Section : 33,Phase Demolished : None,Flow : 0 CFM,System Type : Supply Air,Pressure Drop : 0.00 in-wg,Equivalent Diameter : 7",Type : Mitered Elbows / Taps,Comments : ,Loss Coefficient : 0,FOT/FOB/SU/SD/= : ,Size : 4"x10"
959116, Pressure Drop : 0.00 in-wg,Start Offset : 15' - 3 1/2",Equivalent Diameter : 16",Size Lock : No,Vertical Justification : Middle,Type Name : ,Additional Flow : 0 CFM,Insulation Type : ,Velocity Pressure : 0.00 in-wg,Area : 11 SF,Insulation Thickness : 0",Hydraulic Diameter : 16",FOT/FOB/SU/SD/= : ,End Offset : 15' - 3 1/2",Comments : ,Mark : 69,Overall Size : 16"ø,System Name : Mechanical Supply Air 2,Phase Created : New Construction,Category : Ducts,Flow : 0 CFM,Section : 21,Diameter : 16",Family Name : ,Velocity : 0 FPM,Horizontal Justification : Center,Free Size : 16"ø,Lining Thickness : 0",Bottom Elevation : 14' - 7 1/2",Offset : 15' - 3 1/2",Reynolds number : 0,System Classification : Supply Air,Reference Level : T.O. SLAB - 1ST,Loss Coefficient : 0,System Abbreviation : ,Family and Type : Round Duct: Taps,Design Option : -1,Phase Demolished : None,Size : 16"ø,Image : <None>,Length : 2' - 6 27/32",Friction : 0.00 in-wg/100ft,Slope : 0" / 12",Lining Type : ,Category : Ducts,System Type : Supply Air,Family : Round Duct,Top Elevation : 15' - 11 1/2",Type Id : 139188,Type : Taps
977418, System Type : Supply Air,Type : Taps,Velocity Pressure : 0.00 in-wg,System Classification : Supply Air,Lining Thickness : 0",Insulation Type : ,Slope : 0" / 12",Reference Level : T.O. SLAB - 1ST,End Offset : 12' - 11",Family : Round Duct,Category : Ducts,Loss Coefficient : 0,Family and Type : Round Duct: Taps,Velocity : 0 FPM,Comments : ,Flow : 0 CFM,Pressure Drop : 0.00 in-wg,Insulation Thickness : 0",Diameter : 8",Type Id : 139188,Equivalent Diameter : 8",Top Elevation : 13' - 3",Family Name : ,System Name : Mechanical Supply Air 1,Length : 0' - 5 23/32",FOT/FOB/SU/SD/= : ,Size : 8"ø,Friction : 0.00 in-wg/100ft,Lining Type : ,Bottom Elevation : 12' - 7",Phase Demolished : None,Free Size : 8"ø,Vertical Justification : Middle,Category : Ducts,Type Name : ,Horizontal Justification : Center,Mark : 249,Size Lock : No,Image : <None>,Offset : 12' - 11",Reynolds number : 0,Design Option : -1,Overall Size : 8"ø,Start Offset : 12' - 11",Additional Flow : 0 CFM,Section : 28,System Abbreviation : ,Area : 1 SF,Phase Created : New Construction,Hydraulic Diameter : 8"
982951, System Abbreviation : ,Reynolds number : 0,Bottom Elevation : 11' - 5",Slope : 0" / 12",Start Offset : 11' - 8",Reference Level : T.O. SLAB - 1ST,Additional Flow : 0 CFM,Insulation Thickness : 0",Horizontal Justification : Center,Family : Round Duct,Type Id : 139188,Image : <None>,Diameter : 6",Section : 27,Velocity : 0 FPM,System Type : Supply Air,Pressure Drop : 0.00 in-wg,Equivalent Diameter : 6",Flow : 0 CFM,Lining Type : ,Category : Ducts,Size Lock : No,Comments : ,Insulation Type : ,Vertical Justification : Middle,Hydraulic Diameter : 6",Friction : 0.00 in-wg/100ft,Phase Demolished : None,Top Elevation : 11' - 11",Type Name : ,End Offset : 11' - 8",Type : Taps,Family and Type : Round Duct: Taps,Category : Ducts,Phase Created : New Construction,System Classification : Supply Air,Velocity Pressure : 0.00 in-wg,Overall Size : 6"ø,System Name : Mechanical Supply Air 3,Loss Coefficient : 0,Offset : 11' - 8",Design Option : -1,Mark : 340,FOT/FOB/SU/SD/= : ,Length : 2' - 0 1/2",Lining Thickness : 0",Size : 6"ø,Free Size : 6"ø,Family Name : ,Area : 3 SF
1058583, Reference Level : T.O. SLAB - 1ST,Insulation Type : ,Family : Round Duct,Length : 0' - 4",Insulation Thickness : 0",Lining Type : ,FOT/FOB/SU/SD/= : ,Comments : ,Hydraulic Diameter : 14",System Classification : Supply Air,Flow : 0 CFM,Start Offset : 14' - 10",End Offset : 15' - 2",Velocity Pressure : 0.00 in-wg,Velocity : 0 FPM,Diameter : 14",Type : Taps,Equivalent Diameter : 14",Offset : 14' - 10",Mark : 707,Bottom Elevation : 14' - 10",Section : 1,Area : 1 SF,System Type : Supply Air,Size Lock : No,System Abbreviation : ,Family and Type : Round Duct: Taps,Reynolds number : 0,Category : Ducts,Image : <None>,Type Name : ,Free Size : 14"ø,Design Option : -1,Phase Demolished : None,System Name : Mechanical Supply Air 40,Loss Coefficient : 0,Category : Ducts,Slope : 0" / 12",Family Name : ,Overall Size : 14"ø,Size : 14"ø,Pressure Drop : 0.00 in-wg,Additional Flow : 0 CFM,Phase Created : New Construction,Type Id : 139188,Top Elevation : 15' - 2",Friction : 0.00 in-wg/100ft,Horizontal Justification : Center,Lining Thickness : 0",Vertical Justification : Middle
975025, Comments : ,Reynolds number : 0,Overall Size : 8"ø,Slope : 0" / 12",Loss Coefficient : 0,Free Size : 8"ø,Image : <None>,FOT/FOB/SU/SD/= : ,Additional Flow : 0 CFM,Category : Ducts,Mark : 236,Section : 12,System Classification : Exhaust Air,Family Name : ,Insulation Type : ,Type : Taps,Start Offset : 15' - 4",Reference Level : T.O. SLAB - 1ST,Phase Created : New Construction,Size Lock : No,Hydraulic Diameter : 8",Velocity : 0 FPM,Family : Round Duct,Friction : 0.00 in-wg/100ft,Horizontal Justification : Center,End Offset : 15' - 4",Size : 8"ø,System Abbreviation : ,Equivalent Diameter : 8",Insulation Thickness : 0",Offset : 15' - 4",System Name : Mechanical Exhaust Air 1,Family and Type : Round Duct: Taps,Pressure Drop : 0.00 in-wg,Lining Thickness : 0",Length : 6' - 0 7/32",Category : Ducts,System Type : Exhaust Air,Type Name : ,Diameter : 8",Vertical Justification : Middle,Design Option : -1,Phase Demolished : None,Area : 13 SF,Type Id : 139188,Velocity Pressure : 0.00 in-wg,Flow : 0 CFM,Top Elevation : 15' - 8",Lining Type : ,Bottom Elevation : 15' - 0"
975055, Start Offset : 15' - 4",Type Id : 139188,Additional Flow : 0 CFM,Equivalent Diameter : 8",Length : 3' - 3 21/32",Flow : 0 CFM,Section : 12,Horizontal Justification : Center,System Classification : Exhaust Air,Vertical Justification : Middle,Type : Taps,Family : Round Duct,Overall Size : 8"ø,Type Name : ,Area : 7 SF,Insulation Type : ,Loss Coefficient : 0,Offset : 15' - 4",Family and Type : Round Duct: Taps,Category : Ducts,End Offset : 15' - 4",Category : Ducts,Top Elevation : 15' - 8",Pressure Drop : 0.00 in-wg,System Abbreviation : ,Velocity : 0 FPM,Mark : 238,Size Lock : No,Insulation Thickness : 0",Reference Level : T.O. SLAB - 1ST,Comments : ,Lining Thickness : 0",Free Size : 8"ø,System Name : Mechanical Exhaust Air 1,Lining Type : ,Diameter : 8",Size : 8"ø,FOT/FOB/SU/SD/= : ,System Type : Exhaust Air,Slope : 0" / 12",Velocity Pressure : 0.00 in-wg,Image : <None>,Hydraulic Diameter : 8",Design Option : -1,Bottom Elevation : 15' - 0",Friction : 0.00 in-wg/100ft,Phase Demolished : None,Reynolds number : 0,Family Name : ,Phase Created : New Construction
1012966, Start Offset : 17' - 4 3/8",Size : 83"x21",Equivalent Diameter : 43",Family and Type : Rectangular Duct: Mitered Elbows / Tees,Bottom Elevation : 16' - 5 7/8",End Offset : 17' - 4 3/8",Loss Coefficient : 0,Velocity : 0 FPM,Comments : ,Phase Created : New Construction,Friction : 0.00 in-wg/100ft,Length : 2' - 10 5/32",Lining Type : ,Image : <None>,FOT/FOB/SU/SD/= : ,Family : Rectangular Duct,Velocity Pressure : 0.00 in-wg,System Abbreviation : ,Category : Ducts,System Type : Return Air,Horizontal Justification : Center,Size Lock : No,Mark : 538,Type Id : 139183,Equivalent Diameter : 43",Phase Demolished : None,Type Name : ,Reference Level : T.O. SLAB - 1ST,Top Elevation : 18' - 2 7/8",Section : 2,Height : 21",Family Name : ,Offset : 17' - 4 3/8",Category : Ducts,Insulation Type : ,Additional Flow : 0 CFM,Area : 49 SF,Lining Thickness : 0",Pressure Drop : 0.00 in-wg,Overall Size : 83"x21",System Classification : Return Air,Slope : 0" / 12",Hydraulic Diameter : 34",Width : 83",Insulation Thickness : 0",Free Size : 83"x21",Vertical Justification : Middle,Design Option : -1,Type : Mitered Elbows / Tees,System Name : Mechanical Return Air 2,Flow : 0 CFM,Reynolds number : 0
1053071, Type : Mitered Elbows / Taps,Family and Type : Rectangular Duct: Mitered Elbows / Taps,Free Size : 16"x10",Family : Rectangular Duct,Type Id : 139185,Slope : 0" / 12",System Classification : Supply Air,Width : 16",Category : Ducts,Mark : 701,Overall Size : 16"x10",Size : 16"x10",Size Lock : No,Category : Ducts,Reynolds number : 0,Insulation Type : ,Length : 4' - 1 13/16",Type Name : ,Phase Created : New Construction,Lining Thickness : 0",Design Option : -1,Comments : ,Loss Coefficient : 0,Area : 18 SF,System Name : Mechanical Supply Air 12,Flow : 0 CFM,Image : <None>,Family Name : ,Section : 30,Friction : 0.00 in-wg/100ft,Horizontal Justification : Center,Equivalent Diameter : 14",Top Elevation : 14' - 1 11/32",Equivalent Diameter : 14",System Abbreviation : ,Hydraulic Diameter : 12",Phase Demolished : None,Pressure Drop : 0.00 in-wg,Additional Flow : 0 CFM,Reference Level : T.O. SLAB - 1ST,Start Offset : 14' - 1 11/32",System Type : Supply Air,Vertical Justification : Middle,Velocity Pressure : 0.00 in-wg,Velocity : 0 FPM,Bottom Elevation : 9' - 11 17/32",Height : 10",Offset : 14' - 1 11/32",Lining Type : ,Insulation Thickness : 0",End Offset : 9' - 11 17/32",FOT/FOB/SU/SD/= : 
958676, Offset : 13' - 11",Lining Thickness : 0",Length : 0' - 0 1/2",Velocity Pressure : 0.00 in-wg,Equivalent Diameter : 16",Start Offset : 13' - 11",System Classification : Supply Air,Image : <None>,Reynolds number : 0,Friction : 0.00 in-wg/100ft,Type Id : 139188,Lining Type : ,Slope : 0" / 12",Family and Type : Round Duct: Taps,Additional Flow : 0 CFM,Free Size : 16"ø,Area : 0 SF,Category : Ducts,Velocity : 0 FPM,Mark : 60,Bottom Elevation : 13' - 11",Size : 16"ø,Hydraulic Diameter : 16",Phase Created : New Construction,Reference Level : T.O. SLAB - 1ST,Overall Size : 16"ø,System Type : Supply Air,Insulation Type : ,Horizontal Justification : Center,Vertical Justification : Middle,Family Name : ,Type : Taps,Top Elevation : 13' - 11 1/2",Size Lock : No,Pressure Drop : 0.00 in-wg,Loss Coefficient : 0,FOT/FOB/SU/SD/= : ,Category : Ducts,Diameter : 16",Insulation Thickness : 0",Design Option : -1,Family : Round Duct,End Offset : 13' - 11 1/2",Comments : ,Section : 18,System Name : Mechanical Supply Air 2,System Abbreviation : ,Flow : 0 CFM,Type Name : ,Phase Demolished : None
988692, Reynolds number : 0,Design Option : -1,Velocity : 0 FPM,Horizontal Justification : Center,System Type : Supply Air,Flow : 0 CFM,Length : 0' - 1 29/32",Vertical Justification : Middle,Top Elevation : 13' - 11",Start Offset : 13' - 4",FOT/FOB/SU/SD/= : ,Lining Type : ,Overall Size : 14"ø,Type Name : ,System Name : Mechanical Supply Air 7,Category : Ducts,Hydraulic Diameter : 14",Type : Taps,Area : 1 SF,Family and Type : Round Duct: Taps,Friction : 0.00 in-wg/100ft,Insulation Thickness : 0",Lining Thickness : 0",System Classification : Supply Air,Type Id : 139188,Velocity Pressure : 0.00 in-wg,Family Name : ,Additional Flow : 0 CFM,Slope : 0" / 12",Pressure Drop : 0.00 in-wg,Diameter : 14",Insulation Type : ,Reference Level : T.O. SLAB - 1ST,Size Lock : No,Bottom Elevation : 12' - 9",Offset : 13' - 4",Size : 14"ø,Comments : ,Mark : 376,Free Size : 14"ø,End Offset : 13' - 4",Image : <None>,System Abbreviation : ,Category : Ducts,Phase Created : New Construction,Loss Coefficient : 0,Section : 63,Equivalent Diameter : 14",Family : Round Duct,Phase Demolished : None
956530, Diameter : 16",Category : Ducts,Area : 24 SF,Hydraulic Diameter : 16",Design Option : -1,FOT/FOB/SU/SD/= : ,Comments : ,Additional Flow : 0 CFM,Lining Thickness : 0",Category : Ducts,System Name : Mechanical Supply Air 1,Phase Demolished : None,Offset : 15' - 11",System Type : Supply Air,Slope : 0" / 12",Loss Coefficient : 0,Free Size : 16"ø,Type Id : 139188,Length : 5' - 7 5/8",System Abbreviation : ,Bottom Elevation : 15' - 3",Insulation Thickness : 0",Size Lock : No,Start Offset : 15' - 11",Pressure Drop : 0.00 in-wg,Velocity : 0 FPM,Section : 1,Flow : 0 CFM,Phase Created : New Construction,Lining Type : ,Type : Taps,End Offset : 15' - 11",System Classification : Supply Air,Reference Level : T.O. SLAB - 1ST,Velocity Pressure : 0.00 in-wg,Image : <None>,Family and Type : Round Duct: Taps,Friction : 0.00 in-wg/100ft,Family : Round Duct,Horizontal Justification : Center,Type Name : ,Top Elevation : 16' - 7",Vertical Justification : Middle,Reynolds number : 0,Family Name : ,Equivalent Diameter : 16",Size : 16"ø,Overall Size : 16"ø,Insulation Type : ,Mark : 27
958879, Insulation Thickness : 0",Type Name : ,Family : Round Duct,Diameter : 16",Category : Ducts,Loss Coefficient : 0,System Abbreviation : ,Comments : ,Flow : 0 CFM,Horizontal Justification : Center,Area : 25 SF,Reynolds number : 0,Overall Size : 16"ø,System Classification : Supply Air,Image : <None>,FOT/FOB/SU/SD/= : ,Start Offset : 15' - 3 1/2",Section : 15,Phase Demolished : None,Insulation Type : ,Family Name : ,Family and Type : Round Duct: Taps,Lining Type : ,Phase Created : New Construction,Mark : 64,Reference Level : T.O. SLAB - 1ST,Size Lock : No,Hydraulic Diameter : 16",Lining Thickness : 0",Bottom Elevation : 14' - 7 1/2",Additional Flow : 0 CFM,Top Elevation : 15' - 11 1/2",Velocity : 0 FPM,Slope : 0" / 12",Vertical Justification : Middle,End Offset : 15' - 3 1/2",System Type : Supply Air,Equivalent Diameter : 16",Length : 5' - 11 1/2",Design Option : -1,Type : Taps,Type Id : 139188,Velocity Pressure : 0.00 in-wg,System Name : Mechanical Supply Air 2,Size : 16"ø,Free Size : 16"ø,Offset : 15' - 3 1/2",Category : Ducts,Pressure Drop : 0.00 in-wg,Friction : 0.00 in-wg/100ft
1020941, Phase Demolished : None,Insulation Thickness : 0",Size Lock : No,Lining Thickness : 0",Family and Type : Round Duct: Taps,Insulation Type : ,Image : <None>,Hydraulic Diameter : 6",FOT/FOB/SU/SD/= : ,Design Option : -1,System Classification : Supply Air,Comments : ,Bottom Elevation : 9' - 4 11/16",Overall Size : 6"ø,Equivalent Diameter : 6",End Offset : 9' - 7 11/16",Type Name : ,Flow : 0 CFM,Lining Type : ,Family : Round Duct,Size : 6"ø,Category : Ducts,Length : 1' - 4 9/32",Reynolds number : 0,System Type : Supply Air,Free Size : 6"ø,Slope : 0" / 12",Area : 2 SF,Loss Coefficient : 0,Horizontal Justification : Center,Vertical Justification : Middle,Start Offset : 9' - 7 11/16",Category : Ducts,Velocity Pressure : 0.00 in-wg,Section : 2,Offset : 9' - 7 11/16",Type Id : 139188,Pressure Drop : 0.00 in-wg,System Name : Mechanical Supply Air 25,Diameter : 6",Phase Created : New Construction,System Abbreviation : ,Family Name : ,Mark : 574,Additional Flow : 0 CFM,Velocity : 0 FPM,Type : Taps,Top Elevation : 9' - 10 11/16",Reference Level : T.O. SLAB - 1ST,Friction : 0.00 in-wg/100ft
959817, Design Option : -1,Overall Size : 16"ø,Category : Ducts,Vertical Justification : Middle,Type : Taps,System Classification : Supply Air,Slope : 0" / 12",Pressure Drop : 0.00 in-wg,Velocity : 0 FPM,Insulation Thickness : 0",Offset : 15' - 3 1/2",System Name : Mechanical Supply Air 2,Phase Demolished : None,Reynolds number : 0,Horizontal Justification : Center,Image : <None>,Top Elevation : 15' - 11 1/2",Family and Type : Round Duct: Taps,FOT/FOB/SU/SD/= : ,Type Name : ,Velocity Pressure : 0.00 in-wg,Family Name : ,Free Size : 16"ø,Friction : 0.00 in-wg/100ft,Reference Level : T.O. SLAB - 1ST,Loss Coefficient : 0,Area : 15 SF,Flow : 0 CFM,Lining Thickness : 0",Insulation Type : ,Comments : ,System Type : Supply Air,Phase Created : New Construction,Equivalent Diameter : 16",Diameter : 16",End Offset : 15' - 3 1/2",Category : Ducts,Family : Round Duct,Start Offset : 15' - 3 1/2",Length : 3' - 7",Additional Flow : 0 CFM,System Abbreviation : ,Size Lock : No,Size : 16"ø,Hydraulic Diameter : 16",Lining Type : ,Section : 2,Bottom Elevation : 14' - 7 1/2",Mark : 80,Type Id : 139188
969534, End Offset : 12' - 8",Additional Flow : 0 CFM,Friction : 0.00 in-wg/100ft,Category : Ducts,Comments : ,Velocity Pressure : 0.00 in-wg,Insulation Type : ,Loss Coefficient : 0,Phase Created : New Construction,Area : 6 SF,Velocity : 0 FPM,Offset : 9' - 11 17/32",FOT/FOB/SU/SD/= : ,Family and Type : Round Duct: Taps,Size : 8"ø,Family : Round Duct,Type : Taps,Size Lock : No,Lining Type : ,Image : <None>,System Name : Mechanical Supply Air 7,Bottom Elevation : 9' - 11 17/32",System Type : Supply Air,Flow : 0 CFM,Pressure Drop : 0.00 in-wg,Insulation Thickness : 0",Reference Level : T.O. SLAB - 1ST,Category : Ducts,Reynolds number : 0,Free Size : 8"ø,Start Offset : 9' - 11 17/32",System Abbreviation : ,Section : 41,Diameter : 8",Family Name : ,Type Id : 139188,Mark : 216,Top Elevation : 12' - 8",Phase Demolished : None,Vertical Justification : Middle,Type Name : ,Horizontal Justification : Center,Equivalent Diameter : 8",Design Option : -1,Lining Thickness : 0",System Classification : Supply Air,Hydraulic Diameter : 8",Slope : 0" / 12",Overall Size : 8"ø,Length : 2' - 8 15/32"
992569, Horizontal Justification : Center,Lining Thickness : 0",Start Offset : 12' - 8",End Offset : 9' - 11 17/32",Friction : 0.00 in-wg/100ft,Image : <None>,Velocity Pressure : 0.00 in-wg,Comments : ,Bottom Elevation : 9' - 11 17/32",Overall Size : 8"ø,System Classification : Supply Air,Design Option : -1,Size Lock : No,Area : 6 SF,Offset : 12' - 8",Pressure Drop : 0.00 in-wg,System Type : Supply Air,Reynolds number : 0,Hydraulic Diameter : 8",Category : Ducts,Section : 76,Phase Demolished : None,Vertical Justification : Middle,Equivalent Diameter : 8",Insulation Thickness : 0",System Abbreviation : ,Free Size : 8"ø,Reference Level : T.O. SLAB - 1ST,Phase Created : New Construction,System Name : Mechanical Supply Air 7,Additional Flow : 0 CFM,Size : 8"ø,Lining Type : ,Diameter : 8",Type : Taps,Type Name : ,Family and Type : Round Duct: Taps,FOT/FOB/SU/SD/= : ,Loss Coefficient : 0,Category : Ducts,Mark : 428,Flow : 0 CFM,Top Elevation : 12' - 8",Slope : 0" / 12",Family : Round Duct,Velocity : 0 FPM,Insulation Type : ,Family Name : ,Type Id : 139188,Length : 2' - 8 15/32"
960382, Family : Round Duct,Family and Type : Round Duct: Taps,Category : Ducts,Length : 3' - 10 15/32",Reference Level : T.O. SLAB - 1ST,Type Id : 139188,Equivalent Diameter : 16",End Offset : 15' - 11 1/4",Velocity : 0 FPM,Start Offset : 15' - 11 1/4",Hydraulic Diameter : 16",Image : <None>,Horizontal Justification : Center,Lining Type : ,Bottom Elevation : 15' - 3 1/4",Overall Size : 16"ø,Type Name : ,Type : Taps,System Abbreviation : ,Slope : 0" / 12",Mark : 89,System Type : Supply Air,Insulation Thickness : 0",Phase Demolished : None,Flow : 0 CFM,Section : 9,Design Option : -1,Phase Created : New Construction,System Classification : Supply Air,Offset : 15' - 11 1/4",Reynolds number : 0,System Name : Mechanical Supply Air 3,Comments : ,Size : 16"ø,Top Elevation : 16' - 7 1/4",Free Size : 16"ø,Pressure Drop : 0.00 in-wg,Velocity Pressure : 0.00 in-wg,Category : Ducts,Diameter : 16",Lining Thickness : 0",Insulation Type : ,Size Lock : No,Family Name : ,FOT/FOB/SU/SD/= : ,Loss Coefficient : 0,Area : 16 SF,Additional Flow : 0 CFM,Friction : 0.00 in-wg/100ft,Vertical Justification : Middle
992539, Phase Demolished : None,Family Name : ,FOT/FOB/SU/SD/= : ,Insulation Thickness : 0",Type Name : ,Equivalent Diameter : 8",Slope : 0" / 12",System Classification : Supply Air,Velocity : 0 FPM,Lining Thickness : 0",Horizontal Justification : Center,Additional Flow : 0 CFM,Flow : 0 CFM,Free Size : 8"ø,Size : 8"ø,Type Id : 139188,System Name : Mechanical Supply Air 7,Category : Ducts,Image : <None>,Family and Type : Round Duct: Taps,System Type : Supply Air,Overall Size : 8"ø,Top Elevation : 13' - 8",Hydraulic Diameter : 8",Area : 1 SF,Section : 73,Velocity Pressure : 0.00 in-wg,Loss Coefficient : 0,Length : 0' - 3 5/32",Family : Round Duct,Bottom Elevation : 13' - 0",Reynolds number : 0,Type : Taps,Diameter : 8",Start Offset : 13' - 4",Friction : 0.00 in-wg/100ft,Reference Level : T.O. SLAB - 1ST,Comments : ,Phase Created : New Construction,Lining Type : ,Size Lock : No,Category : Ducts,System Abbreviation : ,End Offset : 13' - 4",Pressure Drop : 0.00 in-wg,Design Option : -1,Offset : 13' - 4",Mark : 425,Insulation Type : ,Vertical Justification : Middle
990967, Insulation Thickness : 0",Size Lock : No,End Offset : 12' - 10 1/4",Size : 22"ø,Reference Level : T.O. SLAB - 1ST,Insulation Type : ,Phase Created : New Construction,Slope : 0" / 12",Flow : 0 CFM,Diameter : 22",Image : <None>,Mark : 406,Length : 5' - 11 29/32",System Abbreviation : ,Area : 35 SF,System Name : Mechanical Exhaust Air 7,Reynolds number : 0,Horizontal Justification : Left,Comments : ,Overall Size : 22"ø,Velocity Pressure : 0.00 in-wg,Lining Type : ,System Classification : Exhaust Air,Hydraulic Diameter : 22",Family : Round Duct,FOT/FOB/SU/SD/= : ,Start Offset : 12' - 10 1/4",Top Elevation : 13' - 9 1/4",Vertical Justification : Middle,Section : 3,Free Size : 22"ø,Type : Tees,Offset : 12' - 10 1/4",Design Option : -1,Family Name : ,Lining Thickness : 0",System Type : Exhaust Air,Bottom Elevation : 11' - 11 1/4",Category : Ducts,Category : Ducts,Family and Type : Round Duct: Tees,Phase Demolished : None,Loss Coefficient : 0,Pressure Drop : 0.00 in-wg,Equivalent Diameter : 22",Type Name : ,Friction : 0.00 in-wg/100ft,Additional Flow : 0 CFM,Type Id : 139186,Velocity : 0 FPM
961031, Insulation Type : ,Horizontal Justification : Center,Phase Demolished : None,Comments : ,Top Elevation : 14' - 7 1/4",Bottom Elevation : 13' - 11",Type Name : ,Hydraulic Diameter : 16",Lining Thickness : 0",System Name : Mechanical Supply Air 3,FOT/FOB/SU/SD/= : ,Design Option : -1,Family Name : ,Type Id : 139188,Category : Ducts,Vertical Justification : Middle,Loss Coefficient : 0,Category : Ducts,Diameter : 16",Additional Flow : 0 CFM,Section : 12,Phase Created : New Construction,Reynolds number : 0,System Classification : Supply Air,Start Offset : 13' - 11",Lining Type : ,End Offset : 14' - 7 1/4",Insulation Thickness : 0",System Type : Supply Air,Offset : 13' - 11",Length : 0' - 8 1/4",System Abbreviation : ,Friction : 0.00 in-wg/100ft,Family and Type : Round Duct: Taps,Free Size : 16"ø,Slope : 0" / 12",Overall Size : 16"ø,Family : Round Duct,Size Lock : No,Equivalent Diameter : 16",Velocity Pressure : 0.00 in-wg,Mark : 100,Reference Level : T.O. SLAB - 1ST,Area : 3 SF,Velocity : 0 FPM,Type : Taps,Size : 16"ø,Flow : 0 CFM,Image : <None>,Pressure Drop : 0.00 in-wg
957945, Type Id : 139188,Category : Ducts,Slope : 0" / 12",Lining Thickness : 0",Diameter : 24",Category : Ducts,Size : 24"ø,Velocity Pressure : 0.00 in-wg,Loss Coefficient : 0,Free Size : 24"ø,System Abbreviation : ,Reynolds number : 0,Phase Demolished : None,Section : 14,Area : 15 SF,Overall Size : 24"ø,Image : <None>,System Name : Mechanical Supply Air 2,Family Name : ,Offset : 15' - 3 1/2",Family : Round Duct,Design Option : -1,Phase Created : New Construction,Hydraulic Diameter : 24",Size Lock : No,Start Offset : 15' - 3 1/2",Horizontal Justification : Center,Family and Type : Round Duct: Taps,System Classification : Supply Air,Type Name : ,Mark : 50,Lining Type : ,Additional Flow : 0 CFM,Insulation Type : ,FOT/FOB/SU/SD/= : ,Reference Level : T.O. SLAB - 1ST,System Type : Supply Air,Flow : 0 CFM,Equivalent Diameter : 24",Pressure Drop : 0.00 in-wg,End Offset : 15' - 3 1/2",Type : Taps,Friction : 0.00 in-wg/100ft,Vertical Justification : Middle,Top Elevation : 16' - 3 1/2",Insulation Thickness : 0",Length : 2' - 3 25/32",Comments : ,Velocity : 0 FPM,Bottom Elevation : 14' - 3 1/2"
